Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH
NMC,41,I4-100,2.1,1.8945,5,30,27.064285714285713,0.40489361702127713,0.40433212996389933,0.39588351215239914,0.39721557537524443,0.4038297872340433,0.4098014364174061,0.4261203068227699,0.4252431118314419,0.406003832233341,0.4090522736931579,0.38921217547000886,0.3915929203539834,0.40208377631299097,0.4080905470551244,0.45804392716350595,0.4649981181783964,0.4062633148700465,0.42627798901563185,0.3802816901408459,0.38471971066907784,0.4008079948968746,0.9021428571428571
NMC,42,I4-200,2.1,1.8275,5,30,26.107142857142854,0.42744680851063865,0.431938840518157,0.4243485876943298,0.4287578855775509,0.4268085106382973,0.43008027038445285,0.44125958821154665,0.4416531604538081,0.42771982116244356,0.4288142796430092,0.4232318710832583,0.43274336283186,0.4258983627471826,0.4315657094948646,0.4638633377135344,0.4683853970643588,0.4286322965487859,0.44993662864385353,0.42091895636111687,0.43377034358046984,0.42504784180310384,0.8702380952380951
NMC,43,I4-400,2.1,1.7245,5,30,24.635714285714286,0.4900000000000002,0.49246124442556827,0.4880665644843445,0.4916249728083537,0.49085106382978694,0.495564005069709,0.5012111425111021,0.4987844408427877,0.4905258675750481,0.48682532936676637,0.4856759176365255,0.49380530973451453,0.49032532426110986,0.49591280653950953,0.5168012014266932,0.5186300338727889,0.48934810396250583,0.48584706379383213,0.4804894943431073,0.494122965641953,0.4930895173293637,0.8211904761904761
NMC,44,I4-500,2.1,1.6775,5,30,23.964285714285715,0.5038297872340429,0.5003185389679334,0.5009853295379907,0.505764629105939,0.5059574468085115,0.5139416983523448,0.5169559951554303,0.5158022690437596,0.5037257824143078,0.5072248193795152,0.4982094897045659,0.5035398230088513,0.5062725919625777,0.5154055753510782,0.5342594330767785,0.5372600677455779,0.5031955688112486,0.5173215040135197,0.49249595936273316,0.5018083182640147,0.5088241547948114,0.7988095238095237
NMC,45,I4-600,2.1,1.5797,5,30,22.56714285714286,0.5612765957446815,0.5582926311318763,0.5539741624698928,0.5562323254296286,0.5627659574468087,0.5656949725390792,0.5775131207105373,0.576580226904376,0.5612092825207577,0.5580110497237571,0.5481199641897945,0.5542035398230096,0.5628322347437802,0.5751414797736318,0.5982729491270877,0.6014301844185175,0.5600766936514701,0.5637938318546674,0.5384437774186086,0.5495027124773966,0.5662343185200935,0.7522380952380953
NMC,46,J1-100,2.1,1.9212,5,30,27.445714285714285,0.40361702127659616,0.4062433637715017,0.393037004598205,0.39504024363715384,0.4023404255319152,0.4059991550485842,0.4261203068227699,0.42463533225283623,0.40472642111986445,0.40841478963025946,0.3871978513876453,0.39225663716814285,0.4008079948968737,0.4068329490672813,0.45804392716350595,0.45972901768912333,0.4056242011077966,0.421630756231516,0.37589471253752116,0.38765822784810133,0.3995322134807564,0.9148571428571428
NMC,47,J1-200,2.1,1.8448,5,30,26.354285714285712,0.42872340425531963,0.4306646846464224,0.4250054740529885,0.42745268653469726,0.42744680851063865,0.43282636248415773,0.44368187323375086,0.4416531604538081,0.4298488396849054,0.4300892477688061,0.4232318710832583,0.43075221238938166,0.4271741441632999,0.4340809054705508,0.46686690444903345,0.4683853970643588,0.4299105240732848,0.44338825517532676,0.41953359501269816,0.43309222423146565,0.42653625345524127,0.8784761904761904
NMC,48,J1-300,2.1,1.7948,5,30,25.64,0.45978723404255284,0.46018262900828244,0.45894460258375336,0.46182292799651936,0.45914893617021235,0.4634558512885514,0.47052886556318096,0.4692058346839545,0.4600809027038535,0.4617509562260942,0.4585944494180847,0.4630530973451341,0.4588560493302154,0.47180884510584686,0.48826731743945917,0.4872036130974786,0.4603749467405196,0.47422898183354434,0.45601477718771655,0.4674502712477402,0.4601318307463318,0.8546666666666666
NMC,49,J1-400,2.1,1.7234,5,30,24.619999999999997,0.5019148936170215,0.5024421320874923,0.4977008977446902,0.5003262997607143,0.5021276595744677,0.5067596113223489,0.5143318530480423,0.5107374392220416,0.5018096657440925,0.49277518062048475,0.4932855863921226,0.5061946902654872,0.5022326174782057,0.5101655837350654,0.5325699267880601,0.5355664283025972,0.500639113762249,0.4917617237008862,0.4839528977141523,0.4997739602169986,0.5041462896023816,0.8206666666666667
NMC,50,J1-500,2.1,1.6197,5,30,23.138571428571424,0.5534042553191485,0.5536207262688473,0.5458725640464204,0.5501413965629753,0.5548936170212766,0.5578791719476124,0.5700444085587408,0.566653160453809,0.5531190121354053,0.5505737356566085,0.5398388540734107,0.550221238938053,0.555602806719115,0.5640326975476837,0.5918903698141538,0.5922092585622885,0.5521942905837234,0.5578791719476133,0.5275917801893311,0.544529837251357,0.5583669997873697,0.7712857142857142
NMC,51,J1-600,2.1,1.469,5,30,20.985714285714284,0.6068085106382988,0.6077723508175845,0.5973286621414493,0.6001740265390483,0.6076595744680846,0.6102661596958177,0.6245458215583373,0.6231766612641811,0.6059186714924429,0.5994475138121542,0.5897493285586393,0.5940265486725673,0.6076972145439079,0.6134982184028503,0.6472686314999061,0.6480993601806553,0.6056668086919466,0.6070975918884667,0.5756176402678364,0.5892857142857135,0.6098235169041031,0.6995238095238095
NMC,52,J2-100,2.1,1.9156,5,30,27.365714285714283,0.4023404255319152,0.40879167551497186,0.39785417122837696,0.394387644115727,0.4010638297872342,0.40198563582594016,0.42046830843762617,0.42402755267422965,0.4040877155631257,0.4128771780705476,0.3968218442256042,0.3915929203539834,0.3995322134807573,0.4034793544330322,0.44640510606344996,0.4585999247271353,0.4049850873455476,0.43557245458386173,0.3987531747864228,0.3860759493670898,0.39804380182861987,0.9121904761904761
NMC,53,J2-200,2.1,1.8418,5,30,26.31142857142857,0.43255319148936167,0.43661074538118516,0.43661046638931555,0.4348488144442024,0.4321276595744674,0.43282636248415773,0.44125958821154665,0.4416531604538081,0.4336810730253351,0.44390140246493814,0.4413607878245305,0.44247787610619493,0.43100148841165264,0.43994969608048606,0.4569175896376949,0.4661272111403836,0.43395824456753296,0.44719053654414864,0.44954975756176374,0.445072332730561,0.4316393791197113,0.8770476190476191
NMC,54,J2-300,2.1,1.7876,5,30,25.537142857142857,0.46361702127659576,0.46549161180717835,0.46835997372454496,0.46726125734174406,0.4644680851063825,0.46810308407266543,0.46992329430763036,0.4730551053484602,0.46476474345326846,0.47152571185720316,0.47336615935541637,0.4738938053097348,0.46395917499468453,0.4690840494655202,0.4813215693636188,0.4924727135867526,0.46442266723476777,0.4845796366708912,0.48118217501731664,0.4751356238698001,0.46544758664682107,0.8512380952380952
NMC,55,J2-400,2.1,1.7164,5,30,24.519999999999996,0.5059574468085106,0.5075387555744326,0.5051456098095022,0.5070698281487926,0.5072340425531916,0.5067596113223489,0.5149374243035938,0.5164100486223662,0.5050031935277843,0.5118997025074377,0.5051477170993728,0.513053097345133,0.5069104826706354,0.5126807797107524,0.5290031912896556,0.5366955212645843,0.5046868342564972,0.5200675961132237,0.5033479565920107,0.5122061482820985,0.5100999362109286,0.8173333333333332
NMC,56,J2-500,2.1,1.5775,5,30,22.53571428571428,0.5534042553191485,0.5576555531960077,0.5498138821983796,0.5516641287796391,0.5548936170212766,0.5559780312632023,0.5656035526847001,0.566653160453809,0.5524803065786674,0.5533361665958347,0.5467770814682194,0.5480088495575233,0.555602806719115,0.5562775099559838,0.5838182842125024,0.5908919834399695,0.5515551768214744,0.5724545838614272,0.5419071807896554,0.5418173598553349,0.5590048904954283,0.7511904761904761
NMC,57,J2-600,2.1,1.4437,5,30,20.624285714285712,0.6219148936170207,0.6268846888936084,0.6163783665425884,0.6169240809223409,0.6234042553191488,0.6265314744402195,0.6358498183286239,0.6381685575364662,0.6206088992974248,0.6289842753931145,0.6134735899731432,0.6103982300884967,0.6230065915373171,0.6231398029763149,0.654777548338652,0.6622130222054947,0.6201533873029401,0.6411068863540343,0.6077118448395282,0.6019439421338166,0.6255581543695508,0.6874761904761905
NMC,58,J3-200,2.1,1.8194,5,30,25.991428571428568,0.4378723404255318,0.44043321299638993,0.43310707247646274,0.4368066130084829,0.43680851063829795,0.4393747359526827,0.4529672991522009,0.45158022690437605,0.4383649137747492,0.44262643433914217,0.4317367949865716,0.4349557522123897,0.4356793536040824,0.44120729406832915,0.4760653275764968,0.48136996612721106,0.43864507882403103,0.4558512885509076,0.4273839759870697,0.43580470162748597,0.4356793536040824,0.8663809523809523
NMC,59,J3-300,2.1,1.7594,5,30,25.134285714285713,0.47425531914893604,0.472074750477808,0.47252025399605824,0.47530998477267783,0.4748936170212765,0.47655259822560136,0.4856681469519586,0.48622366288492636,0.47391952309985097,0.47365065873353096,0.4724709042077002,0.4767699115044257,0.4745906867956622,0.48207922867323383,0.5040360428008261,0.509220925856229,0.47422241158926237,0.47866497676383624,0.47102285846224845,0.4758137432188061,0.47522857750372083,0.8378095238095238
NMC,60,J3-400,2.1,1.6817,5,30,24.024285714285714,0.5163829787234047,0.5181567211722236,0.5097438143201218,0.5151185555797246,0.5165957446808509,0.5198563582593998,0.5318934194590232,0.5301863857374389,0.5162869916968278,0.5084997875053121,0.5051477170993728,0.513053097345133,0.5166914735275352,0.5263047579123867,0.5522808334897684,0.5536319156943916,0.5157648061354925,0.5232361639205738,0.49619025629184854,0.5067811934900543,0.5188177758877313,0.8008095238095237
NMC,61,J3-500,2.1,1.4958,5,30,21.36857142857143,0.6061702127659565,0.6077723508175845,0.5979855485001098,0.6008266260604733,0.6070212765957441,0.6089987325728767,0.6239402503027858,0.6219611021069689,0.6067702789014273,0.6092222694432641,0.5926589077887208,0.5973451327433628,0.6064214331277906,0.6120310207503659,0.6448282335273134,0.6475348136996608,0.6056668086919466,0.6130122517955225,0.5820826598937874,0.5852169981916813,0.6083351052519665,0.7122857142857143
NMC,62,J3-600,2.1,1.301,5,30,18.585714285714285,0.6614893617021274,0.6642599277978336,0.6551346617035252,0.655427452686534,0.6629787234042555,0.662653147444022,0.6770286637060963,0.6776742301458665,0.6621247604854155,0.6646833829154266,0.6495076096687562,0.6488938053097355,0.6617052944928759,0.6627541395933756,0.6966397597146612,0.6989085434700799,0.6619088197699199,0.6713138994507819,0.6414223043177092,0.6369801084990954,0.6625558154369555,0.6195238095238095
NMC,63,J4-100,2.1,1.8809,5,30,26.869999999999997,0.42212765957446763,0.4234444680399232,0.4114298226406836,0.41331303023711197,0.42148936170212714,0.42501056189269093,0.44549858700040357,0.44347649918962695,0.4226101767085373,0.4241393965150868,0.40376007162041105,0.41150442477876137,0.42058260684669335,0.4269545168727724,0.4766284963394023,0.480052691004893,0.4233063485300388,0.43282636248415685,0.39228815516047,0.4016726943942128,0.4184563044864982,0.8956666666666666
NMC,64,J4-200,2.1,1.8001,5,30,25.715714285714284,0.4582978723404265,0.45827139520067917,0.45149989051894135,0.4544268000870124,0.4572340425531909,0.4602872834811995,0.4737585789261205,0.4730551053484602,0.45752608047690035,0.449213769655759,0.4476275738585489,0.45398230088495684,0.4560918562619607,0.4690840494655202,0.49877980101370323,0.5,0.4584576054537708,0.4611322348964926,0.43962133456476415,0.4507233273056066,0.4560918562619607,0.8571904761904762
NMC,65,J4-400,2.1,1.6412,5,30,23.445714285714285,0.5506382978723403,0.5451263537906144,0.5417122837749071,0.5468783989558412,0.5521276595744675,0.5572454583861433,0.5694388373031893,0.5672609400324147,0.5505641899084521,0.5480237994050148,0.5335720680393923,0.5433628318584072,0.5517754624707631,0.5659190945294483,0.5930167073399657,0.5916447120812949,0.5509160630592245,0.5513307984790874,0.519048718540752,0.5361663652802893,0.5536891345949391,0.7815238095238095
NMC,66,J4-500,2.1,1.4674,5,30,20.962857142857143,0.6259574468085098,0.6260352516457859,0.6157214801839279,0.6204046117032833,0.6268085106382975,0.6292775665399244,0.6445296729915224,0.6426256077795784,0.6257185437513311,0.6245218869528264,0.607206803939123,0.616592920353983,0.6261960450776112,0.6336197862083415,0.6675427069645208,0.6674821226947687,0.6254793353216872,0.6292775665399244,0.592011082890787,0.6089511754068724,0.6281097172017871,0.6987619047619047
NMC,67,J4-600,2.1,1.3856,5,30,19.794285714285714,0.654893617021278,0.6538543215119992,0.644843442084519,0.6473787252556003,0.6551063829787234,0.6586396282213771,0.6727896649172385,0.6713938411669362,0.6548860975090474,0.6546961325966842,0.6369740376007158,0.6407079646017708,0.6544758664682107,0.663382938587298,0.6943870846630373,0.6936394429808059,0.6553046442266712,0.6632868610054921,0.6229508196721305,0.6279385171790235,0.6559642781203481,0.6598095238095237
NMC,1,D3-100,2.1,1.9155,5,35,31.925,0.48531914893617056,0.4846039498832022,0.4764615721480192,0.4766151838155315,0.4842553191489358,0.4852133502323621,0.5038352846184901,0.5044570502431123,0.48584202682563404,0.48470038249043856,0.47179946284691177,0.4767699115044257,0.48309589623644467,0.4925592119052604,0.5303172517364363,0.5297327813323305,0.48679164891350624,0.4938741022391211,0.46317247748787693,0.46383363471971073,0.482458005528386,0.9121428571428571
NMC,2,D3-200,2.1,1.8499,5,35,30.831666666666663,0.5182978723404261,0.5207050329156937,0.5119334355156573,0.5144659560582996,0.5185106382978732,0.5264047317279257,0.5343157044812274,0.5338330632090758,0.5188418139237809,0.5203994900127498,0.5071620411817381,0.5123893805309736,0.5173293642355947,0.523160762942779,0.5564107377510794,0.5594655626646601,0.5198125266297406,0.5272496831432196,0.49757561764026725,0.5067811934900543,0.5181798851796726,0.880904761904762
NMC,3,D3-300,2.1,1.8004,5,35,30.006666666666668,0.5565957446808509,0.5582926311318763,0.5485001094810604,0.5542745268653464,0.5574468085106385,0.5631601182931982,0.573879693177231,0.5709076175040515,0.5571641473280815,0.5520611984700379,0.5427484333034922,0.550221238938053,0.5570912183712524,0.5724166841333052,0.5954571053125584,0.5955965374482499,0.5568811248402215,0.5599915504858473,0.5312860771184482,0.5424954792043408,0.5590048904954283,0.8573333333333333
NMC,4,D3-400,2.1,1.7452,5,35,29.086666666666666,0.5923404255319156,0.5912083244850299,0.5804685789358439,0.5853817707200344,0.5929787234042552,0.5978031263202368,0.6138473960436013,0.6100081037277141,0.5927187566531824,0.5888227794305143,0.5696060877350053,0.5809734513274334,0.5932383584945775,0.6049046321525884,0.6384456542143786,0.6341738803161459,0.5930975713677036,0.5880861850443608,0.5504502424382345,0.5691681735985537,0.5938762492026362,0.831047619047619
NMC,5,D3-500,2.1,1.6421,5,35,27.36833333333333,0.6297872340425545,0.6307071565088131,0.618349025618568,0.6223624102675656,0.6312765957446809,0.6351922264469785,0.6507872426322168,0.6470826580226898,0.630402384500746,0.6217594560136002,0.6085496866606999,0.6179203539823019,0.63087391027004,0.6407461748061198,0.6744884550403603,0.6738803161460298,0.6301661695781853,0.6326573722010984,0.5906257215423683,0.6048824593128401,0.6315118009780987,0.7819523809523808
NMC,6,D3-600,2.1,1.5016,5,35,25.026666666666667,0.69063829787234,0.6912295604162244,0.6803153054521571,0.6837067652817046,0.6906382978723409,0.6941275876637087,0.7089220831651195,0.7066450567260931,0.6910794123908879,0.6910327241818957,0.6703222918531786,0.6769911504424782,0.6895598554114404,0.7017396772165156,0.7298667167261117,0.7292058712834022,0.6908819769919035,0.6987748204478237,0.6550450242438224,0.66365280289331,0.6908356368275568,0.715047619047619
NMC,7,D4-100,2.1,1.9134,5,35,31.889999999999997,0.48531914893617056,0.4877893395625401,0.47514779943070007,0.47813791603219524,0.4848936170212772,0.48711449091677217,0.5068631408962458,0.5056726094003237,0.4864807323823719,0.49065023374415606,0.46844225604297307,0.47190265486725824,0.4837337869445033,0.48857681827708976,0.533696264313873,0.5391418893488895,0.48743076267575614,0.500422475707647,0.4567074578619241,0.4617992766726946,0.48309589623644467,0.9111428571428571
NMC,8,D4-200,2.1,1.8448,5,35,30.746666666666663,0.5191489361702128,0.5141218942450623,0.5112765491569968,0.513813356536871,0.5185106382978732,0.5217574989438107,0.536334275333064,0.5346434359805512,0.5194805194805188,0.5144496387590314,0.5051477170993728,0.5165929203539834,0.5181798851796726,0.5275623559002298,0.5588511357236721,0.5611592021076399,0.5204516403919897,0.5135192226446978,0.4931886400369425,0.5074593128390585,0.5188177758877313,0.8784761904761904
